unnamed: 0,master_sort,old_sort,coral_id,site,code,type,search_term,lowest_level,cafi_size_mm,measurement,alt_size_mm,alt_measurement,extraction_method,photo_num,id_certainty,general_notes,identification_notes,revised_yn,revision_date,identified_by,revised_by,previous_name,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species,coral_id_numeric,site_numeric,code_numeric,type_numeric,search_term_numeric,lowest_level_numeric,cafi_size_mm_numeric,measurement_numeric,alt_size_mm_numeric,alt_measurement_numeric,extraction_method_numeric,photo_num_numeric,id_certainty_numeric,general_notes_numeric,identification_notes_numeric,revised_yn_numeric,revision_date_numeric,identified_by_numeric,revised_by_numeric,previous_name_numeric,phylum_numeric,subphylum_numeric,superclass_numeric,class_numeric,subclass_numeric,superorder_numeric,order_numeric,suborder_numeric,infraorder_numeric,superfamily_numeric,family_numeric,subfamily_numeric,genus_numeric,species_numeric
3505,1430.0,1420.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 465, 466, 467, 468, 469",certain,gravid,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,4/1/2020; 2020-05-22,JC,JC; JC,skinny_harpiliopsis; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,1431.0,1421.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 465, 466, 467, 468, 469",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,4/1/2020; 2020-05-22,JC,JC; JC,skinny_harpiliopsis; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,1432.0,1422.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,10,rostrum_to_tail,,,clove,"Unknown Shrimp 465, 466, 467, 468, 469",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,4/1/2020; 2020-05-22,JC,JC; JC,skinny_harpiliopsis; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,1433.0,1423.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,9,rostrum_to_tail,,,clove,"Unknown Shrimp 465, 466, 467, 468, 469",certain,gravid,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,4/1/2020; 2020-05-22,JC,JC; JC,skinny_harpiliopsis; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,1434.0,1424.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,6,rostrum_to_tail,,,clove,"Unknown Shrimp 470, 471, 472, 473",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,1435.0,1425.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,9,rostrum_to_tail,,,clove,"Unknown Shrimp 470, 471, 472, 473",certain,gravid,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,1436.0,1426.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 470, 471, 472, 473",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,1437.0,1427.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,7,rostrum_to_tail,,,clove,"Unknown Shrimp 470, 471, 472, 473",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,1438.0,1428.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 474, 475, 476, 477",certain,"mangled, gravid","clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/13/2020; 2020-05-22,JC,JC; JC,skinny_harpiliopsis; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,1439.0,1429.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,7,rostrum_to_tail,,,clove,"Unknown Shrimp 474, 475, 476, 477",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/13/2020; 2020-05-22,JC,JC; JC,skinny_harpiliopsis; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,1440.0,1430.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,9,rostrum_to_tail,,,clove,"Unknown Shrimp 474, 475, 476, 477",certain,gravid,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,1441.0,1431.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 474, 475, 476, 477",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,1442.0,1432.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 478, 479, 480, 481, 482",certain,gravid,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,1443.0,1433.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,7,rostrum_to_tail,,,clove,"Unknown Shrimp 478, 479, 480, 481, 482",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,1444.0,1434.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,7,rostrum_to_tail,,,clove,"Unknown Shrimp 478, 479, 480, 481, 482",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,1445.0,1435.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 478, 479, 480, 481, 482",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,1446.0,1436.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,7,rostrum_to_tail,,,clove,"Unknown Shrimp 478, 479, 480, 481, 482",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,1447.0,1437.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 483, 484, 485, 486, 487",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,1448.0,1438.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,9,rostrum_to_tail,,,clove,"Unknown Shrimp 483, 484, 485, 486, 487",certain,mangled,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,1449.0,1439.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,8,rostrum_to_tail,,,clove,"Unknown Shrimp 483, 484, 485, 486, 487",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,1450.0,1440.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,7,rostrum_to_tail,,,clove,"Unknown Shrimp 483, 484, 485, 486, 487",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,1451.0,1441.0,MAT-POC08,MAT02,PEWA,shrimp,Periclimenes watamuae,species,6,rostrum_to_tail,,,clove,"Unknown Shrimp 483, 484, 485, 486, 487",certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,1459.0,1449.0,MAT-POC09,MAT03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,Unknown Shrimp 494,certain,,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,1480.0,1470.0,MAT-POC12,MAT03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,smash,Unknown Shrimp 504,certain,"mangled, unidentifiable; photo id used twice","clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,1846.0,1836.0,MAT-POC21,MAT05,PEWA,shrimp,Periclimenes watamuae,species,9,rostrum_to_tail,,,clove,unknown clear_shrimp 545,certain,pic in 20 w/ 546 so didn't move pic to identified; photo id used twice,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,1847.0,1837.0,MAT-POC21,MAT05,PEWA,shrimp,Periclimenes watamuae,species,7,rostrum_to_tail,,,clove,unknown clear_shrimp 546,certain,identified but listed in MAT-POC22 w/ 545 so didnt move to identified also dif name in identified; photo id used twice,"clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,2020-05-22,JC,JC,harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,53.0,50.0,MRB-POC03,MRB02,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,US 30,certain,"merged from AP community matrix data on 7/6; 30 photos but only 26 clear_shrimp, likely duplicate photos",Too skinny for a FECH,y,14-Nov; 2020-05-11; 2024-08-22,AP,AP; JC; JC,clear_shrimp; FECH;PESP,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,157.0,153.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown shrimp 79, 80",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,158.0,154.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown shrimp 79, 80",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,159.0,155.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,Unknown Shrimp 81.82,revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,160.0,156.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,Unknown Shrimp 81.82,revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,161.0,157.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 83, 84",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,162.0,158.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 83, 84",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,163.0,159.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 85, 86",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,164.0,160.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 85, 86",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,165.0,161.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 87, 88",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,166.0,162.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 87, 88",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,167.0,163.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 89, 90",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,168.0,164.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 89, 90",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,169.0,165.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,Unknown Shrimp 91-93,revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,170.0,166.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,Unknown Shrimp 91-93,revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,171.0,167.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,Unknown Shrimp 91-93,revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,172.0,168.0,MRB-POC06,MRB03,PEWA,shrimp,Periclimenes watamuae,species,,rostrum_to_tail,,,clove,"Unknown Shrimp 94, 95",revision_possible,merged from AP community matrix data on 7/6,"distinct orange lines along lower half of body; clear, skinny body with distinct orange markings along lower part of carapace and between eyes",y,5/11/2020; 2020-05-22,JC,JC; JC,clear_shrimp; harpiliopsis,210617.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Periclimenes,Periclimenes watamuae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
